Name,elo_overall,match_number,elo_hard,match_number_hard,elo_clay,match_number_clay,elo_grass,match_number_grass,previous_match
Alexey Kondulukov,1342.4507314741884,9,1369.2285541317556,2,1377.0081706631283,7,1400.0,0,2014-Croatia F20-Davide Melchiorre-Alexey Kondulukov
Armindo Junior Nhavene,1342.4451049301008,1,1339.2679601558584,1,1400.0,0,1400.0,0,2015-Mozambique F2-Phenyo Matong-Armindo Junior Nhavene
Matteo Donnini,1342.425288029581,2,1400.0,0,1318.6833654582995,2,1400.0,0,2014-Tunisia F4-Sander Gille-Matteo Donnini
Ze Gong,1342.417582149018,1,1337.5417890042977,1,1400.0,0,1400.0,0,2016-Suzhou CH-Ruikai Wang-Ze Gong
Phil Dimon,1342.4164440381276,1,1400.0,0,1342.6705506702426,1,1400.0,0,2018-Uganda F1-Darko Bojanovic-Phil Dimon
Shohei Chikami,1342.3883567906666,29,1364.980257026505,21,1376.4438206515463,6,1405.3449438718967,2,2022-M15 Tay Ninh-Dominik Palan-Shohei Chikami
Roi Ginat,1342.380435817129,44,1356.8392384562394,33,1291.9346467132787,11,1400.0,0,2022-M15 Raanana-Robin Catry-Roi Ginat
Caio Laureano,1342.3704925231068,1,1400.0,0,1327.0641966208282,1,1400.0,0,2012-Brazil F14-Charles Costa-Caio Laureano
Qin Nong Yang,1342.36491132481,1,1336.0052055424533,1,1400.0,0,1400.0,0,2012-China F7-He Feng-Qin Nong Yang
Giovanni Grieco,1342.3632039664385,2,1353.5976437572403,1,1379.16806296278,1,1400.0,0,2015-Tunisia F19-Oleg Kossov-Giovanni Grieco
Bogdan Andrei Manole,1342.3543726827143,2,1400.0,0,1344.2671743599544,2,1400.0,0,2019-M25 Bacau-Luca Tomasetto-Bogdan Andrei Manole
Matt Simpson,1342.334632037523,84,1382.5115012440365,23,1324.8208157985673,8,1422.0,0,2012-Hong Kong F3-Hyeon Chung-Matt Simpson
Kevin Eischen,1342.3293651663294,1,1359.4740263260735,1,1400.0,0,1400.0,0,2015-Egypt F20-Tommaso Lago-Kevin Eischen
Manuel Lauter,1342.3266567254973,3,1342.9193361567313,3,1400.0,0,1400.0,0,2011-Australia F11-Gavin Van Peperzeel-Manuel Lauter
Abderrahmane Kamel Djellal,1342.3260978150606,1,1400.0,0,1328.0546995267323,1,1400.0,0,2011-Algeria F3-Salvador Rodriguez Mayoralas-Abderrahmane Kamel Djellal
Peetu Pohjola,1342.325786413406,3,1345.0146596317948,3,1400.0,0,1400.0,0,2022-M15 Vaasa-Aleksi Lofman-Peetu Pohjola
Shun David,1342.3056584686408,2,1367.011150473132,1,1373.7257666100536,1,1400.0,0,2014-France F11-Jordan Ubiergo-Shun David
Mattias Southcombe,1342.2846530783622,10,1352.6943246391093,10,1400.0,0,1400.0,0,2022-M15 Raanana-Emil Reinberg-Mattias Southcombe
Sebastian Lopez,1342.2749134998805,42,1392.046118860333,10,1340.9025725571864,25,1391.0815296430535,1,2014-Colombia F4-Bastian Malla-Sebastian Lopez
Eric Morris,1342.2728941157993,2,1389.7080372130615,1,1342.0509017081015,1,1400.0,0,2021-M25 Budapest-Nicolas Parizzia-Eric Morris
Alex Fairbanks,1342.2717201223386,2,1400.0,0,1313.5298935965684,2,1400.0,0,2018-Sri Lanka F1-Naoki Takeda-Alex Fairbanks
Luis Diaz Argente,1342.2651617546185,2,1337.735257663602,2,1400.0,0,1400.0,0,2018-Spain F15-John Echeverria-Luis Diaz Argente
Milos Dabic,1342.2533950152174,2,1400.0,0,1330.6766021022977,2,1400.0,0,2017-Serbia F2-Nathan Pasha-Milos Dabic
Edward Hubner,1342.2319870725287,20,1347.3654013900543,4,1366.4041209246354,16,1400.0,0,2022-M15 Warmbad Villach-Lukas Krainer-Edward Hubner
Atakan Gezer,1342.1923472413976,1,1342.4589741929187,1,1400.0,0,1400.0,0,2016-Turkey F25-Bartosz Wojnar-Atakan Gezer
Nicolas Xiviller,1342.1694316286155,44,1446.4023562427597,1,1358.1167746602948,43,1400.0,0,2018-Tunisia F22-Juan Ignacio Galarza-Nicolas Xiviller
Chase Wood,1342.1616729306375,4,1343.0677866595247,4,1400.0,0,1400.0,0,2017-USA F40-Jacob Dunbar-Chase Wood
Mirgiiaz Mirdzhaliev,1342.159083113584,2,1345.0882520950865,1,1352.9229696770335,1,1400.0,0,2022-M15 Shymkent-Alibek Kachmazov-Mirgiiaz Mirdzhaliev
Adrien Burdet,1342.143872462316,5,1349.7569485992926,4,1362.1122130980314,1,1400.0,0,2021-M15 Helsinki-Max Westphal-Adrien Burdet
Cong Tien Le,1342.1031146870207,1,1362.2977073493857,1,1400.0,0,1400.0,0,2016-Ho Chi Minh CH-Nebojsa Peric-Cong Tien Le
Yorick Amon,1342.1018020578558,1,1337.628757565492,1,1400.0,0,1400.0,0,2015-Gabon F1-Anvit Bendre-Yorick Amon
Maxx Lipman,1342.0881578668793,4,1322.8741064901021,4,1400.0,0,1400.0,0,2014-USA F21-Elliott Orkin-Maxx Lipman
Mika Lipp,1342.07592419589,24,1396.2255954128245,13,1371.448100345363,10,1370.998527348275,1,2022-M15 Kamen-Jeremy Jahn-Mika Lipp
Stepan Mruzek,1342.0619891368879,3,1400.0,0,1371.2436215350322,2,1341.99705469655,1,2022-M15 Warmbad Villach-Tommaso Compagnucci-Stepan Mruzek
Woobin Shin,1342.0112066672978,3,1341.0318463148508,3,1400.0,0,1400.0,0,2021-M15 Doha-Ryan James Storrie-Woobin Shin
Adolfo Gomez Pinter,1342.0,22,1342.0,0,1342.0,0,1342.0,0,
Dmitry Dolzhenkov,1341.9980641277712,1,1336.3072016628823,1,1400.0,0,1400.0,0,2021-M15 Kazan-Alexandr Binda-Dmitry Dolzhenkov
Harry Skinner,1341.9922220015437,11,1354.6766411703106,9,1360.273726132324,1,1380.7340038398322,1,2015-Great Britain F9-Alexander Jhun-Harry Skinner
Ezequiel Cerrini,1341.960599998294,3,1341.654467093973,3,1400.0,0,1400.0,0,2017-Dominican Republic F1-Vasil Kirkov-Ezequiel Cerrini
Isac Jorge Nancha,1341.9532874005808,1,1346.2945027116039,1,1400.0,0,1400.0,0,2015-Mozambique F1-Luis Britto-Isac Jorge Nancha
Edvin Gustafsson,1341.9500383859943,3,1331.7412322853052,3,1400.0,0,1400.0,0,2017-Sweden F3-Tallon Griekspoor-Edvin Gustafsson
David Gorsic,1341.9125963956258,12,1400.0,0,1345.8175415655585,12,1400.0,0,2017-Turkey F40-Miguel Semmler-David Gorsic
Tomasz Dudek,1341.910557443625,5,1412.1744965102218,2,1319.8654615914718,2,1332.4026706230527,1,2018-Trofeo Juan Carlos Ferrero-Francisco Andreu Garcia-Tomasz Dudek
Elvio Di Cosmo,1341.8978166000875,1,1341.8577875233536,1,1400.0,0,1400.0,0,2016-Egypt F1-Arturs Lazdins-Elvio Di Cosmo
Hayat Saqib,1341.8794226381417,1,1339.1997077810224,1,1400.0,0,1400.0,0,2018-Pakistan F2-Darko Jandric-Hayat Saqib
Shibo Du,1341.871657460648,8,1311.5232332974533,4,1391.486238921348,4,1400.0,0,2016-Algeria F2-Mario Vilella Martinez-Shibo Du
Vivien Versier,1341.8691820718034,10,1385.814423629891,6,1308.4526279860029,4,1400.0,0,2022-M25 Montauban-Pol Amoros Ramos-Vivien Versier
Renato Lima,1341.8544550932,4,1374.8982396789968,1,1350.9007068579494,3,1400.0,0,2016-Santos CH-Eduardo Dischinger-Renato Lima
Leander Lazaro,1341.8330793970226,2,1340.9717473582245,2,1400.0,0,1400.0,0,2016-Manila CH-Ruan Roelofse-Leander Lazaro
Federico Ottolini,1341.815121507252,23,1400.0,0,1359.8012217676528,23,1400.0,0,2017-Italy F20-Riccardo Bonadio-Federico Ottolini
Victor Hugo Nunez Mendoza,1341.8115983680539,2,1400.0,0,1327.8882073832622,2,1400.0,0,2017-Mundial Juvenil de Tenis-Brandon Perez-Victor Hugo Nunez Mendoza
Yancy Dennis,1341.7832648944018,5,1336.5402161247325,5,1400.0,0,1400.0,0,2015-USA F16B-Sekou Bangoura-Yancy Dennis
Oskari Eerola,1341.7581348289546,2,1330.4876960640026,2,1400.0,0,1400.0,0,2022-M15 Vaasa-Karl Friberg-Oskari Eerola
Lucas Farfan,1341.7483681078513,2,1400.0,0,1338.7928919015317,2,1400.0,0,2017-Argentina F10-Manuel Pena Lopez-Lucas Farfan
Diego Padilha,1341.7055714151516,1,1400.0,0,1331.2374109891525,1,1400.0,0,2018-Brazil F3-Asdrubal Gobernate-Diego Padilha
Andrey Boldarev,1341.683010904795,13,1327.7331536189645,13,1400.0,0,1400.0,0,2012-Uzbekistan F2-Evgeny Kirillov-Andrey Boldarev
Joseph Imeh Ubon,1341.6726709697157,36,1362.3988948685392,35,1337.586509838463,1,1400.0,0,2019-M25 Lagos 2-Skander Mansouri-Joseph Imeh Ubon
Alex Fennell,1341.6658220919726,2,1368.8679014609643,1,1375.14159486995,1,1400.0,0,2011-USTA International Spring Championships-Mac Styslinger-Alex Fennell
Martin Caro,1341.6488876741075,3,1400.0,0,1341.768869698529,3,1400.0,0,2015-Slovak Republic F4-Zdenek Derkas-Martin Caro
Nenad Vladusic,1341.6301120409846,5,1400.0,0,1337.3772679942958,5,1400.0,0,2018-Turkey F29-Tadeas Paroulek-Nenad Vladusic
Maximo Daniel Estrada Avila,1341.527643454939,1,1337.7620514514927,1,1400.0,0,1400.0,0,2019-J1 Cancun-Milledge Cossu-Maximo Daniel Estrada Avila
Johannes Helgo,1341.4901131571878,2,1335.632655263095,2,1400.0,0,1400.0,0,2015-Norway F2-Joran Vliegen-Johannes Helgo
Philip Orno,1341.46667982315,52,1351.5760466496154,40,1379.0423942507296,12,1400.0,0,2016-Greece F11-Stylianos Perdikogiannis-Philip Orno
Andreas Aravis,1341.4421365865921,2,1367.0001962248755,1,1358.4207520775524,1,1400.0,0,2013-Cyprus F2-Peter Heller-Andreas Aravis
Vladimir Paunic,1341.434744330952,3,1400.0,0,1328.3948287320713,3,1400.0,0,2012-Slovenia F1-Nik Razborsek-Vladimir Paunic
Martin Katz,1341.4058083774319,23,1376.641485326159,12,1291.1442948796423,10,1400.0,1,2021-M15 Monastir-Omar Brigida-Martin Katz
Maximiliano Rozas,1341.3570069110374,1,1400.0,0,1330.6772124513254,1,1400.0,0,2013-Chile F4-Mauricio Alvarez Guzman-Maximiliano Rozas
Caio Nunes,1341.3552958362081,2,1400.0,0,1329.9593705546608,2,1400.0,0,2011-Brazil F19-Andre Baran-Caio Nunes
Hanival Kahsay,1341.3442199872368,2,1335.1289075242507,2,1400.0,0,1400.0,0,2022-M25 Harmon-Mao Takada-Hanival Kahsay
Scott Nicolas,1341.3429799002986,3,1384.1447672290376,1,1351.588184619137,2,1400.0,0,2015-France F4-Karen Khachanov-Scott Nicolas
Alexey Kedryuk,1341.3051215678993,168,1375.1003590177481,54,1169.519743619957,10,1718.0,0,2018-Kazakhstan F6-Denys Klok-Alexey Kedryuk
Javier Amantegui,1341.2932814293774,11,1355.5056337867022,6,1343.123141936787,5,1400.0,0,2015-Spain F24-Tiago Cacao-Javier Amantegui
Mehdi Abid,1341.2930354773641,14,1347.2737111132149,7,1382.8982037926953,7,1400.0,0,2015-Tunisia F8-Yaraslau Shyla-Mehdi Abid
Mikus Losbergs,1341.2886465749996,5,1400.0,0,1334.9512175883387,5,1400.0,0,2017-Estonia F1-Caio Silva-Mikus Losbergs
Alan Braschinsky,1341.2645461486654,1,1400.0,0,1400.0,0,1330.7282677647236,1,2014-Estonia F3-Denis Kapric-Alan Braschinsky
Kabir Gupta,1341.234152291093,2,1400.0,0,1336.775275429595,2,1400.0,0,2019-M15 Tabarka 28-Zachary Eisinga-Kabir Gupta
Daniel Sidaway,1341.1975306315392,2,1337.1812521200836,2,1400.0,0,1400.0,0,2011-Great Britain F13-Sam Barry-Daniel Sidaway
David Tivanovac,1341.1904067905032,1,1400.0,0,1337.8852465328173,1,1400.0,0,2019-J1 Offenbach-Chen Dong-David Tivanovac
Pijus Vaitiekunas,1341.1527142631755,4,1337.8463702625002,4,1400.0,0,1400.0,0,2022-M25 Vilnius-Patrik Niklas Salminen-Pijus Vaitiekunas
Philippe Gelade,1341.1209511696898,6,1380.0431585149593,1,1352.7397600659565,5,1400.0,0,2017-Belgium F11-Jonas Merckx-Philippe Gelade
Hayan Maarouf,1341.0,14,1341.0,0,1341.0,0,1341.0,0,
Alex Ganchev,1340.9919384464715,2,1334.1414665469717,2,1400.0,0,1400.0,0,2021-M15 Monastir-Benjamin Lock-Alex Ganchev
Dmitry Bezborodov,1340.9370182171865,3,1352.5069272453109,1,1366.2734674146066,2,1400.0,0,2021-M25 Nur-Sultan-Dostanbek Tashbulatov-Dmitry Bezborodov
Marvin Barker,1340.9303429339502,95,1371.0827638542085,48,1373.1393130348733,23,1332.9899845933332,10,2012-Mexico F13-Christopher Diaz Figueroa-Marvin Barker
Diego Morganti,1340.911136286415,2,1400.0,0,1339.5219896911658,2,1400.0,0,2016-Tunisia F30-Bruno Mardones-Diego Morganti
Benjamin Schuerz,1340.8799185432583,2,1400.0,0,1339.8345623587568,2,1400.0,0,2015-Simacek ITF Junior Open Linz 2015-Martin Atanasov-Benjamin Schuerz
Nils Schuhmann,1340.8745616623949,2,1400.0,0,1400.0,0,1315.3817011146812,2,2011-Germany F15-Jean Zietsman-Nils Schuhmann
Eduardo Reyna,1340.8654186489346,2,1327.2352408995546,2,1400.0,0,1400.0,0,2019-M15 Cancun 14-Austin Rapp-Eduardo Reyna
Agustin Portis,1340.8518164513646,5,1400.0,0,1345.1890619055728,5,1400.0,0,2011-Chile F6-Rodrigo Perez-Agustin Portis
Azizbek Akhmadjonov,1340.8352006975092,1,1343.3130730260548,1,1400.0,0,1400.0,0,2016-Tashkent CH-Sardor Pulatov-Azizbek Akhmadjonov
Shane Monroe,1340.8283222051743,8,1384.3870866346635,5,1347.9535568268868,3,1400.0,0,2018-USA F16-John Speicher-Shane Monroe
Can Kiziltuna,1340.8227089964696,5,1343.47651377755,5,1400.0,0,1400.0,0,2011-Turkey F31-Gleb Sakharov-Can Kiziltuna
Nico Borter,1340.799570662117,3,1400.0,0,1338.1917545074768,2,1382.4219638325117,1,2017-Switzerland F4-Christoph Negritu-Nico Borter
Kristjan Tamm,1340.792118957594,114,1353.7870993414808,67,1335.993377017682,41,1362.3488333558053,6,2022-M15 Monastir-Sheng Tang-Kristjan Tamm
Brandon Donaldson,1340.7815354191391,3,1335.4490564646244,3,1400.0,0,1400.0,0,2015-Mexico F7-Pavel Krainik-Brandon Donaldson
Jeong Han Seo,1340.7752810767847,2,1341.2941030794912,2,1400.0,0,1400.0,0,2011-Korea F2-Sang Woo Noh-Jeong Han Seo
Fernando Andre,1340.7631472992784,2,1337.2600629506867,2,1400.0,0,1400.0,0,2018-Mozambique F2-Matias Franco Descotte-Fernando Andre
Hugo Cazaban,1340.7302224336283,4,1351.5948116989998,3,1373.9752800523374,1,1400.0,0,2019-M25 Bagneres De Bigorre-Axel Garcian-Hugo Cazaban
Daniel Krashin,1340.7269724881312,1,1332.2213653194965,1,1400.0,0,1400.0,0,2015-Turkey F30-Edan Bakshi-Daniel Krashin
Renat Sakhabutdinov,1340.718245718293,3,1336.4890500363254,3,1400.0,0,1400.0,0,2015-Turkey F19-Altug Celikbilek-Renat Sakhabutdinov
Michail Anastasios Psarros,1340.7043715755503,3,1361.7500547878637,2,1400.0,0,1352.373543591864,1,2013-Greece F4-Marcus Willis-Michail Anastasios Psarros
Eduardo Piragine,1340.6948778800997,37,1470.0,0,1358.6816393272495,35,1470.0,0,2013-Peru F1-Rodrigo Sanchez-Eduardo Piragine
Dominik Barton,1340.6839413249902,4,1400.0,0,1373.7314261939227,1,1331.8816129210027,3,2017-Egypt F37-Szymon Walkow-Dominik Barton
Federico Gruppi,1340.6811481566156,3,1400.0,0,1342.0898798969665,3,1400.0,0,2013-Argentina F16-Federico Coria-Federico Gruppi
Dinmukhammed Yessenkulov,1340.649014040142,6,1320.7943996846827,3,1435.0,0,1435.0,0,2011-Kazakhstan F5-Kairat Kosherov-Dinmukhammed Yessenkulov
Matthaeus Nguyen,1340.619541062384,2,1400.0,0,1325.4398209596468,2,1400.0,0,2010-ITF Junior Open 2010-Julian Lenz-Matthaeus Nguyen
Shi Hong Zeng,1340.6183406295472,41,1372.4528158257042,37,1335.5068005407759,4,1400.0,0,2019-M25 Kunshan-Rhett Purcell-Shi Hong Zeng
Niklas Koch,1340.6007784266951,3,1400.0,0,1336.349191138647,3,1400.0,0,2015-Italy F31-Benjamin Loccisano-Niklas Koch
Karl William Wurth Mac Leay,1340.585837407803,2,1400.0,0,1339.4146623029408,2,1400.0,0,2018-Chile F1-Nicolas Acevedo-Karl William Wurth Mac Leay
Kenneth Tao,1340.5854525762347,2,1380.5188632186396,1,1333.3633106087154,1,1400.0,0,2015-France F14-Thomas Le Boulch-Kenneth Tao
Diego Bustamante,1340.5849171403004,1,1332.8101130047514,1,1400.0,0,1400.0,0,2019-M15 Cancun 19-Nicholas Alexander Reyes-Diego Bustamante
Hunter Johnson,1340.5688961106182,10,1402.3166487521312,6,1301.7320070696314,4,1400.0,0,2017-Italy F32-Federico Iannaccone-Hunter Johnson
Sardor Ergashev,1340.5578666774516,2,1330.2320215978334,2,1400.0,0,1400.0,0,2018-Tashkent CH-Sergey Fomin-Sardor Ergashev
Kevin Sielmann,1340.5538899706137,13,1338.5342182068393,6,1403.3282934596039,7,1400.0,0,2015-Kuwait F2-Andrew Ruppli-Kevin Sielmann
Justin Seller,1340.5321456928448,2,1341.576849493328,2,1400.0,0,1400.0,0,2011-Australia F10-Toby Martin-Justin Seller
Martin Trueva,1340.532075741347,43,1389.1941531208265,15,1371.1021310082324,19,1533.7872873971544,3,2012-Estoril-Sebastian Lavie-Martin Trueva
Jack Swindells,1340.5193438968101,2,1337.7978322677354,2,1400.0,0,1400.0,0,2017-Australia F6-Gavin Van Peperzeel-Jack Swindells
Borja Roger Quinta,1340.4893931108834,2,1400.0,0,1333.885039183496,2,1400.0,0,2019-M25 RibaRoja de Turia-Emilien Voisin-Borja Roger Quinta
Abdoulaziz Bationo,1340.4634283710975,3,1332.0945699789172,3,1400.0,0,1400.0,0,2019-M15 Accra-Ryan James Storrie-Abdoulaziz Bationo
Phillip Schellhorn,1340.4568646172386,1,1400.0,0,1350.2831897399003,1,1400.0,0,2016-24th International Junior Tournament of Offenbach-Alex Solanki-Phillip Schellhorn
Gabriel Pimentel,1340.4323321523643,16,1467.2723928731673,4,1289.1894802468162,9,1448.0,0,2013-Brazil F21-Fernando Ristow-Gabriel Pimentel
Nicholas Osterling,1340.431616774253,4,1365.6913787749434,3,1355.859333829123,1,1400.0,0,2013-Copa Gatorade 2013-Rafael Antonio Coutinho-Nicholas Osterling
Stanislav Cesal,1340.395486081349,3,1324.4980634130234,3,1400.0,0,1400.0,0,"2014-Czech Extraliga, TCF Purum Marianske Lazne - LTC Pardubice-David Novak-Stanislav Cesal"
Saul Verdugo Vicente,1340.3909481652383,2,1338.1923675839,2,1400.0,0,1400.0,0,2017-Segovia CH-Tomas Papik-Saul Verdugo Vicente
Jose Pablo Gil,1340.3774997558762,9,1358.9576226949207,7,1371.2767788230378,2,1400.0,0,2013-USTA International Spring Championships-Terrance Whitehurst-Jose Pablo Gil
Nikolas Papic,1340.3664809246513,12,1340.0403482898196,2,1366.1787139882165,10,1400.0,0,2018-Chile F1-Juan Pablo Cenoz-Nikolas Papic
Marcin Bukowski,1340.36610908517,2,1361.142804081915,1,1369.1741177156987,1,1400.0,0,2010-Spain F35-Marc Giner-Marcin Bukowski
Giammarco Gandolfi,1340.3555784326963,6,1400.0,0,1321.0879960474663,6,1400.0,0,2022-M15 Aprilia-Harry Wendelken-Giammarco Gandolfi
Cheng Chieh Wang,1340.3493773974963,2,1335.6830797541206,2,1400.0,0,1400.0,0,2017-China Junior 14-Owen Lu-Cheng Chieh Wang
Stefan Zivojinovic,1340.3369027607646,3,1400.0,0,1336.1976508549913,3,1400.0,0,2012-Croatia F5-Kevin Krawietz-Stefan Zivojinovic
Marko Kovacevic,1340.3240373862684,2,1400.0,0,1330.926254346393,2,1400.0,0,2015-Bosnia & Herzegovina F1-Michal Milko-Marko Kovacevic
Patrik Obal,1340.312952925949,23,1356.143446011969,2,1365.7796796805,17,1380.6648947344859,4,2018-Slovak Republic F1-Rio Noguchi-Patrik Obal
Carlo Donato,1340.3079670169393,6,1362.9373831154444,5,1370.513357293797,1,1400.0,0,2017-Italy F21-Giovanni Oradini-Carlo Donato
Filippo Giovannini,1340.3059403459092,2,1400.0,0,1335.5958529051409,2,1400.0,0,2019-M25 Santa Margherita Di Pula 10-Erik Crepaldi-Filippo Giovannini
Romeo Hadzimehmedovic,1340.3026223720724,2,1400.0,0,1330.1725655949012,2,1400.0,0,2021-J1 Vrsar-Peter Buldorini-Romeo Hadzimehmedovic
Matthias Uwe Kask,1340.280440249617,3,1351.283496354819,1,1379.489311036356,2,1400.0,0,2022-M25 Opatija-Tommaso Compagnucci-Matthias Uwe Kask
Valter Mori Filho,1340.248180541297,14,1478.0,0,1320.1294975287078,11,1478.0,0,2011-Brazil F17-Henrique Tsukamoto-Valter Mori Filho
Alberto Morolli,1340.242120580958,2,1400.0,0,1333.5200234078345,2,1400.0,0,2022-M15 Antalya-Berk Ilkel-Alberto Morolli
Mario Urquidi,1340.2390892357053,4,1331.5931220683844,4,1400.0,0,1400.0,0,2018-Mexico F3-Gerardo Lopez Villasenor-Mario Urquidi
Junya Toyono,1340.2364806060996,9,1372.146167158929,8,1400.0,0,1343.866275068105,1,2016-Japan F5-Yosuke Watanuki-Junya Toyono
Yann Renault,1340.2182276166145,7,1390.404447983497,3,1340.33992729737,4,1400.0,0,2011-France F19-Jan Mertl-Yann Renault
Yanik Kaelin,1340.2064791180194,3,1384.182569672129,1,1350.2535027661722,2,1400.0,0,2019-M25 Santa Margherita Di Pula 2-Enrico Dalla Valle-Yanik Kaelin
Mikal Oliver Statham,1340.2050077436245,115,1316.0752986670525,37,1369.9865384374295,2,1350.059543204803,2,2019-M15 Cancun 19-Jacob Brumm-Mikal Oliver Statham
Stephen Hoh,1340.1509747340406,43,1370.446734982098,11,1331.8722575991737,9,1338.0,0,2013-USA F21-Keith Patrick Crowley-Stephen Hoh
Elyas Abdulnabi,1340.1242714277923,2,1336.248237863081,2,1400.0,0,1400.0,0,2019-M15 Manama-N Vijay Sundar Prashanth-Elyas Abdulnabi
Christian Perinti,1340.1157575008056,18,1392.3126678245403,5,1333.9841543119935,13,1400.0,0,2013-Greece F9-Marco Speronello-Christian Perinti
Andres Gomez,1340.1064405766106,3,1337.1643243992398,3,1400.0,0,1400.0,0,2014-Venezuela F3-Salvador Mijares-Andres Gomez
Victor Gimeno Traver,1340.0943640410826,5,1400.0,0,1332.6115241864231,5,1400.0,0,2012-Spain F11-Oriol Roca Batalla-Victor Gimeno Traver
Luc Boulier Santelices,1340.086844270047,4,1398.599177675957,2,1308.8629775456382,2,1400.0,0,2021-J1 Barranquilla-Ignacio Buse-Luc Boulier Santelices
Gal Emersic Potocnik,1340.085047009977,2,1400.0,0,1334.5840281426608,2,1400.0,0,2021-Losinj CH-Georgii Kravchenko-Gal Emersic Potocnik
Roni Rikkonen,1340.0735784845233,4,1362.091670845323,1,1365.6767786975574,3,1400.0,0,2021-Tampere CH-Oscar Jose Gutierrez-Roni Rikkonen
Warot Udomsuk,1340.0713543476277,2,1334.5280229246594,2,1400.0,0,1400.0,0,2014-Thailand F11-Jason Jung-Warot Udomsuk
Christopher Li,1340.0642972958237,10,1376.4153091082446,8,1324.2294866497693,2,1400.0,0,2021-US Open Boys-Alexander Razeghi-Christopher Li
Emmanuel Omokomongamon,1340.0572514861499,2,1336.3412839463376,2,1400.0,0,1400.0,0,2014-Gabon F2-Ruan Roelofse-Emmanuel Omokomongamon
Hantao Liu,1340.028595805669,5,1354.969889776004,2,1376.0754395062227,3,1400.0,0,2016-Suzhou CH-Sheng Hao Zhou-Hantao Liu
Vladimir Cosic,1340.0198778071333,1,1400.0,0,1329.0575268884093,1,1400.0,0,2014-Serbia F6-Goran Markovic-Vladimir Cosic
Nicolas Fernandez Vina,1340.0136803439161,1,1400.0,0,1332.173537108563,1,1400.0,0,2018-Bolivia F1-Javier Naser-Nicolas Fernandez Vina
Neel Rajesh,1340.0115568639965,10,1390.0800901402356,4,1309.1220638040438,6,1400.0,0,2019-M15 Norman OK-Austin Rapp-Neel Rajesh
William Little,1340.0103116249666,5,1345.2558451988764,5,1400.0,0,1400.0,0,2017-USA F39-Jimmy Bendeck-William Little
Sang Yeop Kim,1340.008120530899,15,1357.4639722004579,13,1337.1543024841562,2,1400.0,0,2018-Korea F6-Jae Hwan Kim-Sang Yeop Kim
Hamid Reza Nadaf,1339.914788727006,65,1442.5263188250242,31,1274.6343199527885,34,1400.0,0,2021-M15 Ulcinj-Matthew Dellavedova-Hamid Reza Nadaf
Kevin Belhaj,1339.9065360510156,3,1337.2435789339645,3,1400.0,0,1400.0,0,2010-Portugal F3-Cesar Ferrer Victoria-Kevin Belhaj
Wilfredo Gherson Pino Quijano,1339.9044270662382,3,1400.0,0,1341.3190661434912,3,1400.0,0,2014-Peru F5-Franco Feitt-Wilfredo Gherson Pino Quijano
Lucas Zaghi Esper,1339.887129647275,3,1365.9179441177296,2,1368.1164448271056,1,1400.0,0,2013-Brazil F16-Eduardo Dischinger-Lucas Zaghi Esper
Pierre Montrieul,1339.8406349560673,2,1344.8328619449353,1,1390.2067131000604,1,1400.0,0,2022-M25 Monastir-Yamato Sueoka-Pierre Montrieul
Manuel Bernard,1339.8353142673454,3,1383.0503836673956,1,1351.459339531837,2,1400.0,0,2018-Ortisei CH-Benjamin Hassan-Manuel Bernard
Matteo Marfia,1339.8197098178607,193,1334.8998425684347,86,1380.564139342055,95,1388.0193585459758,1,2022-Vicenza CH-Yan Bondarevskiy-Matteo Marfia
Utsarg Grover,1339.8015323584118,1,1330.769437425988,1,1400.0,0,1400.0,0,2014-Gabon F1-Sylvain Anibie-Utsarg Grover
